 

stn;time;uto200s0;tre200s0;rre150z0;rco150z0;sre000z0
BAS;202306240150;10.1;15.3;0.0;0;0
BAS;202306240200;10.0;15.1;0.0;0;0
BAS;202306240210;10.0;15.0;0.0;0;0
BAS;202306240220;10.0;14.8;0.0;0;0
BAS;202306240230;10.1;14.9;0.0;0;0
BAS;202306240240;10.0;15.0;0.0;0;0
BAS;202306240250;10.0;14.5;0.0;0;0
BAS;202306240300;10.0;14.3;0.0;0;0
BAS;202306240310;10.0;14.1;0.0;0;0
BAS;202306240320;10.0;13.7;0.0;0;0
BAS;202306240330;10.1;13.5;0.0;0;0
BAS;202306240340;10.2;13.4;0.0;0;0
BAS;202306240350;10.2;14.1;0.0;0;0
BAS;202306240400;10.2;13.6;0.0;0;0
BAS;202306240410;10.3;13.8;0.0;0;0
BAS;202306240420;10.2;14.1;0.0;0;1
BAS;202306240430;10.3;14.6;0.0;0;9
BAS;202306240440;10.5;14.6;0.0;0;10
BAS;202306240450;10.5;14.9;0.0;0;10
BAS;202306240500;10.5;15.0;0.0;0;10
BAS;202306240510;10.4;15.6;0.0;0;10
BAS;202306240520;10.5;15.6;0.0;0;10
BAS;202306240530;10.6;16.2;0.0;0;10
BAS;202306240540;10.6;16.1;0.0;0;10
BAS;202306240550;10.5;16.6;0.0;0;10
BAS;202306240600;10.9;17.2;0.0;0;10
BAS;202306240610;10.4;17.4;0.0;0;10
BAS;202306240620;10.9;18.1;0.0;0;10
BAS;202306240630;10.6;18.1;0.0;0;10
BAS;202306240640;10.3;18.2;0.0;0;10
BAS;202306240650;10.1;18.4;0.0;0;10
BAS;202306240700;10.2;19.1;0.0;0;10
BAS;202306240710;10.4;20.1;0.0;0;10
BAS;202306240720;10.1;20.0;0.0;0;10
BAS;202306240730;10.7;21.0;0.0;0;10
BAS;202306240740;10.2;20.7;0.0;0;10
BAS;202306240750;9.9;21.2;0.0;0;10
BAS;202306240800;10.2;21.4;0.0;0;10
BAS;202306240810;10.5;21.8;0.0;0;10
BAS;202306240820;11.4;22.5;0.0;0;10
BAS;202306240830;11.4;22.1;0.0;0;10
BAS;202306240840;10.8;22.6;0.0;0;10
BAS;202306240850;10.5;22.4;0.0;0;10
BAS;202306240900;10.8;23.3;0.0;0;10
BAS;202306240910;9.6;23.5;0.0;0;10
BAS;202306240920;10.4;23.8;0.0;1;10
BAS;202306240930;10.4;24.0;0.0;0;10
BAS;202306240940;10.6;24.2;0.0;0;10
BAS;202306240950;11.1;24.5;0.0;0;10
BAS;202306241000;9.7;24.4;0.0;0;10
BAS;202306241010;10.5;25.2;0.0;0;10
BAS;202306241020;11.0;25.6;0.0;0;10
BAS;202306241030;10.2;25.4;0.0;0;10
BAS;202306241040;9.8;25.4;0.0;0;10
BAS;202306241050;9.6;25.5;0.0;0;10
BAS;202306241100;9.9;25.8;0.0;0;10
BAS;202306241110;9.5;25.5;0.0;0;10
BAS;202306241120;9.8;26.1;0.0;0;10
BAS;202306241130;9.7;25.9;0.0;0;10
BAS;202306241140;10.0;26.5;0.0;0;10
BAS;202306241150;9.8;26.5;0.0;0;10
BAS;202306241200;9.8;26.4;0.0;0;10
BAS;202306241210;9.9;26.5;0.0;0;10
BAS;202306241220;10.3;27.0;0.0;0;10
BAS;202306241230;10.3;27.0;0.0;0;10
BAS;202306241240;10.8;27.4;0.0;0;10
BAS;202306241250;10.6;27.6;0.0;0;10
BAS;202306241300;10.2;27.1;0.0;0;10
BAS;202306241310;9.9;26.7;0.0;0;10
BAS;202306241320;9.5;26.6;0.0;0;10
BAS;202306241330;10.1;27.2;0.0;0;8
BAS;202306241340;9.9;27.5;0.0;0;10
BAS;202306241350;11.0;27.9;0.0;0;10
BAS;202306241400;10.2;27.4;0.0;0;10
BAS;202306241410;10.5;28.0;0.0;0;10
BAS;202306241420;10.3;27.8;0.0;0;10
BAS;202306241430;10.4;27.6;0.0;0;10
BAS;202306241440;10.0;27.5;0.0;0;10
BAS;202306241450;10.2;27.7;0.0;0;10
BAS;202306241500;9.5;26.9;0.0;0;10
BAS;202306241510;10.4;27.5;0.0;0;10
BAS;202306241520;10.2;27.5;0.0;0;10
BAS;202306241530;9.6;27.3;0.0;0;10
BAS;202306241540;9.5;27.5;0.0;0;10
BAS;202306241550;9.5;27.6;0.0;0;10
BAS;202306241600;9.6;27.4;0.0;0;10
BAS;202306241610;9.9;27.6;0.0;0;10
BAS;202306241620;9.7;27.5;0.0;0;10
BAS;202306241630;9.4;27.5;0.0;0;10
BAS;202306241640;9.5;26.9;0.0;0;10
BAS;202306241650;8.9;26.9;0.0;0;10
BAS;202306241700;9.5;26.7;0.0;0;10
BAS;202306241710;9.6;26.8;0.0;0;10
BAS;202306241720;9.0;26.8;0.0;0;10
BAS;202306241730;8.5;26.6;0.0;0;10
BAS;202306241740;8.8;26.3;0.0;0;10
BAS;202306241750;8.8;26.2;0.0;0;10
BAS;202306241800;8.6;26.0;0.0;0;10
BAS;202306241810;8.6;25.8;0.0;0;10
BAS;202306241820;8.6;25.6;0.0;0;10
BAS;202306241830;8.6;25.5;0.0;0;10
BAS;202306241840;8.7;25.2;0.0;0;10
BAS;202306241850;8.8;25.1;0.0;0;9
BAS;202306241900;9.0;24.5;0.0;0;3
BAS;202306241910;9.0;24.2;0.0;0;0
BAS;202306241920;9.2;23.8;0.0;0;0
BAS;202306241930;9.3;23.5;0.0;0;0
BAS;202306241940;9.8;22.1;0.0;0;0
BAS;202306241950;9.4;22.9;0.0;0;0
BAS;202306242000;9.9;21.0;0.0;0;0
BAS;202306242010;9.8;21.5;0.0;0;0
BAS;202306242020;9.6;21.7;0.0;0;0
BAS;202306242030;9.4;22.6;0.0;0;0
BAS;202306242040;9.9;21.3;0.0;0;0
BAS;202306242050;9.8;21.2;0.0;0;0
BAS;202306242100;10.2;19.7;0.0;0;0
BAS;202306242110;10.5;19.6;0.0;0;0
BAS;202306242120;10.9;18.9;0.0;0;0
BAS;202306242130;10.8;19.4;0.0;0;0
BAS;202306242140;10.8;18.4;0.0;0;0
BAS;202306242150;11.1;18.2;0.0;0;0
BAS;202306242200;11.0;18.2;0.0;0;0
BAS;202306242210;10.7;18.7;0.0;0;0
BAS;202306242220;10.5;18.9;0.0;0;0
BAS;202306242230;10.2;19.1;0.0;0;0
BAS;202306242240;10.1;18.9;0.0;0;0
BAS;202306242250;10.1;19.4;0.0;0;0
BAS;202306242300;10.2;18.9;0.0;0;0
BAS;202306242310;10.0;19.2;0.0;0;0
BAS;202306242320;10.1;19.3;0.0;0;0
BAS;202306242330;10.0;18.3;0.0;0;0
BAS;202306242340;10.0;18.0;0.0;0;0
BAS;202306242350;9.9;17.9;0.0;0;0
BAS;202306250000;9.9;17.9;0.0;0;0
BAS;202306250010;10.0;17.4;0.0;0;0
BAS;202306250020;9.8;17.9;0.0;0;0
BAS;202306250030;9.7;18.4;0.0;0;0
BAS;202306250040;10.4;16.1;0.0;0;0
BAS;202306250050;10.7;15.7;0.0;0;0
BAS;202306250100;10.7;15.7;0.0;0;0
BAS;202306250110;10.3;16.2;0.0;0;0
BAS;202306250120;10.0;16.5;0.0;0;0
BAS;202306250130;10.2;16.0;0.0;0;0
BAS;202306250140;10.0;15.9;0.0;0;0
BAS;202306250150;10.0;15.4;0.0;0;0
BAS;202306250200;9.9;16.0;0.0;0;0
BAS;202306250210;10.0;15.8;0.0;0;0
BAS;202306250220;10.4;15.1;0.0;0;0
BAS;202306250230;10.6;14.8;0.0;0;0
BAS;202306250240;10.4;13.6;0.0;0;0
BAS;202306250250;10.5;14.1;0.0;0;0
BAS;202306250300;10.5;14.4;0.0;0;0
BAS;202306250310;10.4;14.4;0.0;0;0
BAS;202306250320;10.4;13.8;0.0;0;0
BAS;202306250330;10.0;14.4;0.0;0;0
BAS;202306250340;10.1;13.6;0.0;0;0
BAS;202306250350;10.2;13.6;0.0;0;0
BAS;202306250400;10.3;13.7;0.0;0;0
BAS;202306250410;10.3;13.7;0.0;0;9
BAS;202306250420;10.4;14.0;0.0;0;10
BAS;202306250430;10.5;14.4;0.0;0;10
BAS;202306250440;10.7;14.6;0.0;0;10
BAS;202306250450;10.7;15.1;0.0;0;10
BAS;202306250500;10.6;15.7;0.0;0;10
BAS;202306250510;10.8;16.1;0.0;0;10
BAS;202306250520;11.0;16.5;0.0;0;10
BAS;202306250530;10.2;17.2;0.0;0;10
BAS;202306250540;10.5;17.5;0.0;0;10
BAS;202306250550;10.2;17.5;0.0;0;10
BAS;202306250600;10.3;18.0;0.0;0;10
BAS;202306250610;10.4;18.4;0.0;0;10
BAS;202306250620;10.8;19.0;0.0;0;10
BAS;202306250630;9.9;19.0;0.0;0;10
BAS;202306250640;10.1;19.7;0.0;0;10
BAS;202306250650;10.3;20.3;0.0;0;10
BAS;202306250700;9.8;20.7;0.0;0;10
BAS;202306250710;9.9;21.3;0.0;0;10
BAS;202306250720;9.6;21.4;0.0;0;10
BAS;202306250730;10.1;22.0;0.0;0;10
BAS;202306250740;11.0;23.0;0.0;0;10
BAS;202306250750;9.5;23.0;0.0;0;10
BAS;202306250800;9.9;23.4;0.0;0;10
BAS;202306250810;9.8;23.7;0.0;0;10
BAS;202306250820;10.2;24.0;0.0;0;10
BAS;202306250830;10.2;24.5;0.0;0;10
BAS;202306250840;9.9;24.9;0.0;0;10
BAS;202306250850;9.5;24.8;0.0;0;10
BAS;202306250900;10.0;25.2;0.0;0;10
BAS;202306250910;9.7;25.4;0.0;0;10
BAS;202306250920;9.7;25.4;0.0;0;10
BAS;202306250930;10.1;26.0;0.0;0;10
BAS;202306250940;9.6;25.5;0.0;0;10
BAS;202306250950;9.9;26.2;0.0;0;10
BAS;202306251000;9.3;25.9;0.0;0;10
BAS;202306251010;9.8;26.5;0.0;0;10
BAS;202306251020;9.4;26.5;0.0;0;10
BAS;202306251030;9.0;26.5;0.0;0;10
BAS;202306251040;9.3;26.3;0.0;0;10
BAS;202306251050;10.0;26.9;0.0;0;10
BAS;202306251100;10.2;27.5;0.0;0;10
BAS;202306251110;10.1;27.7;0.0;0;10
BAS;202306251120;9.8;27.3;0.0;0;10
BAS;202306251130;9.7;27.6;0.0;0;10
BAS;202306251140;11.1;28.8;0.0;0;10
BAS;202306251150;10.0;28.2;0.0;0;10
BAS;202306251200;11.2;28.6;0.0;0;10
BAS;202306251210;10.1;28.3;0.0;0;10
BAS;202306251220;10.0;28.3;0.0;0;10
BAS;202306251230;11.4;29.0;0.0;0;10
BAS;202306251240;10.6;28.7;0.0;0;10
BAS;202306251250;9.7;28.7;0.0;0;10
BAS;202306251300;10.1;28.8;0.0;0;10
BAS;202306251310;10.0;28.8;0.0;0;10
BAS;202306251320;10.6;28.6;0.0;0;10
BAS;202306251330;10.1;28.9;0.0;0;10
BAS;202306251340;9.8;28.7;0.0;0;10
BAS;202306251350;11.9;29.5;0.0;0;10
BAS;202306251400;11.0;28.8;0.0;0;10
BAS;202306251410;11.0;29.4;0.0;0;10
BAS;202306251420;10.1;29.2;0.0;0;10
BAS;202306251430;11.2;29.5;0.0;0;10
BAS;202306251440;10.6;29.5;0.0;0;10
BAS;202306251450;10.5;29.4;0.0;0;10
BAS;202306251500;10.9;29.2;0.0;0;10
BAS;202306251510;11.4;30.0;0.0;0;10
BAS;202306251520;10.8;29.4;0.0;0;10
BAS;202306251530;11.0;29.4;0.0;0;10
BAS;202306251540;11.5;29.6;0.0;0;10
BAS;202306251550;11.3;29.7;0.0;0;10
BAS;202306251600;11.2;29.3;0.0;0;10
BAS;202306251610;11.5;29.5;0.0;0;10
BAS;202306251620;11.8;29.4;0.0;0;10
BAS;202306251630;11.8;29.1;0.0;0;10
BAS;202306251640;11.3;29.2;0.0;0;10
BAS;202306251650;12.5;29.0;0.0;0;10
BAS;202306251700;11.1;29.0;0.0;0;10
BAS;202306251710;11.5;29.0;0.0;0;10
BAS;202306251720;11.8;29.0;0.0;0;10
BAS;202306251730;11.4;28.8;0.0;0;10
BAS;202306251740;11.3;28.8;0.0;0;10
BAS;202306251750;11.0;28.5;0.0;0;10
BAS;202306251800;10.8;28.6;0.0;0;10
BAS;202306251810;10.8;28.2;0.0;0;10
BAS;202306251820;11.2;28.0;0.0;0;10
BAS;202306251830;10.9;27.8;0.0;0;10
BAS;202306251840;11.2;27.6;0.0;0;10
BAS;202306251850;11.3;27.3;0.0;0;10
BAS;202306251900;12.4;25.9;0.0;0;3
BAS;202306251910;11.9;25.6;0.0;0;0
BAS;202306251920;11.7;25.0;0.0;0;0
BAS;202306251930;12.1;23.7;0.0;0;0
BAS;202306251940;11.9;23.8;0.0;0;0
BAS;202306251950;11.6;24.4;0.0;0;0
BAS;202306252000;12.6;23.5;0.0;0;0
BAS;202306252010;12.4;24.1;0.0;0;0
BAS;202306252020;12.6;22.5;0.0;0;0
BAS;202306252030;12.3;22.6;0.0;0;0
BAS;202306252040;12.4;22.4;0.0;0;0
BAS;202306252050;12.2;22.3;0.0;0;0
BAS;202306252100;12.5;21.8;0.0;0;0
BAS;202306252110;12.3;21.7;0.0;0;0
BAS;202306252120;12.1;21.5;0.0;0;0
BAS;202306252130;12.1;21.2;0.0;0;0
BAS;202306252140;11.8;22.0;0.0;0;0
BAS;202306252150;11.9;20.6;0.0;0;0
BAS;202306252200;11.6;22.7;0.0;0;0
BAS;202306252210;12.0;20.7;0.0;0;0
BAS;202306252220;12.0;20.5;0.0;0;0
BAS;202306252230;11.7;21.0;0.0;0;0
BAS;202306252240;11.7;20.1;0.0;0;0
BAS;202306252250;11.8;19.6;0.0;0;0
BAS;202306252300;11.9;21.0;0.0;0;0
BAS;202306252310;12.2;20.9;0.0;0;0
BAS;202306252320;12.5;19.5;0.0;0;0
BAS;202306252330;12.6;20.0;0.0;0;0
BAS;202306252340;12.6;19.8;0.0;0;0
BAS;202306252350;12.8;19.7;0.0;0;0
BAS;202306260000;12.7;19.9;0.0;0;0
BAS;202306260010;12.6;20.0;0.0;0;0
BAS;202306260020;12.6;19.5;0.0;0;0
BAS;202306260030;12.5;19.1;0.0;0;0
BAS;202306260040;12.6;18.7;0.0;0;0
BAS;202306260050;12.7;18.7;0.0;0;0
BAS;202306260100;12.7;18.0;0.0;0;0
BAS;202306260110;12.6;18.8;0.0;0;0
BAS;202306260120;12.6;18.6;0.0;0;0
BAS;202306260130;12.3;18.7;0.0;0;0
BAS;202306260140;12.2;18.2;0.0;0;0
BAS;202306260150;12.1;18.0;0.0;0;0
BAS;202306260200;12.3;18.3;0.0;0;0
BAS;202306260210;12.2;18.7;0.0;0;0
BAS;202306260220;12.2;18.5;0.0;0;0
BAS;202306260230;12.0;18.0;0.0;0;0
BAS;202306260240;12.0;18.1;0.0;0;0
BAS;202306260250;11.9;17.6;0.0;0;0
BAS;202306260300;11.7;17.7;0.0;0;0
BAS;202306260310;11.7;17.7;0.0;0;0
BAS;202306260320;11.8;17.3;0.0;0;0
BAS;202306260330;11.5;17.5;0.0;0;0
BAS;202306260340;11.5;17.5;0.0;0;0
BAS;202306260350;11.4;17.0;0.0;0;0
BAS;202306260400;11.3;17.5;0.0;0;0
BAS;202306260410;11.2;17.7;0.0;0;1
BAS;202306260420;11.6;17.2;0.0;0;7
BAS;202306260430;11.5;17.6;0.0;0;9
BAS;202306260440;11.4;17.9;0.0;0;0
BAS;202306260450;11.5;17.7;0.0;0;6
BAS;202306260500;11.4;18.4;0.0;0;10
BAS;202306260510;11.6;18.7;0.0;0;10
BAS;202306260520;11.9;19.0;0.0;0;10
BAS;202306260530;11.4;19.5;0.0;0;10
BAS;202306260540;11.7;19.8;0.0;0;10
BAS;202306260550;11.2;20.1;0.0;0;10
BAS;202306260600;11.9;20.7;0.0;0;10
BAS;202306260610;11.3;21.0;0.0;0;10
BAS;202306260620;11.3;21.2;0.0;0;10
BAS;202306260630;11.5;21.8;0.0;0;10
BAS;202306260640;11.7;22.1;0.0;0;10
BAS;202306260650;11.6;22.8;0.0;0;10
BAS;202306260700;11.7;23.1;0.0;0;10
BAS;202306260710;11.3;23.1;0.0;0;10
BAS;202306260720;11.8;23.8;0.0;0;8
BAS;202306260730;11.5;24.2;0.0;0;10
BAS;202306260740;11.6;24.5;0.0;0;10
BAS;202306260750;12.2;25.1;0.0;0;10
BAS;202306260800;12.3;25.6;0.0;0;10
BAS;202306260810;11.9;25.4;0.0;0;10
BAS;202306260820;12.0;25.8;0.0;0;10
BAS;202306260830;13.0;26.3;0.0;0;10
BAS;202306260840;13.1;26.8;0.0;0;10
BAS;202306260850;13.1;26.6;0.0;0;10
BAS;202306260900;13.8;27.4;0.0;0;10
BAS;202306260910;13.2;26.9;0.0;0;10
BAS;202306260920;13.1;27.3;0.0;0;10
BAS;202306260930;12.6;27.1;0.0;0;10
BAS;202306260940;12.8;26.8;0.0;0;10
BAS;202306260950;12.8;26.9;0.0;0;10
BAS;202306261000;13.6;27.1;0.0;0;8
BAS;202306261010;12.5;25.8;0.0;0;1
BAS;202306261020;12.8;25.8;0.0;0;0
BAS;202306261030;13.3;26.1;0.0;0;0
BAS;202306261040;13.1;26.2;0.0;0;1
BAS;202306261050;12.7;25.8;0.0;0;1
BAS;202306261100;12.4;26.3;0.0;0;6
BAS;202306261110;12.5;25.9;0.0;0;2
BAS;202306261120;13.0;26.6;0.0;0;5
BAS;202306261130;12.7;26.1;0.0;0;2
BAS;202306261140;13.0;26.6;0.0;0;5
BAS;202306261150;12.8;26.1;0.0;0;2
BAS;202306261200;13.2;27.5;0.0;0;10
BAS;202306261210;12.4;26.8;0.0;0;10
BAS;202306261220;12.7;27.0;0.0;0;10
BAS;202306261230;12.7;26.9;0.0;0;10
BAS;202306261240;12.7;27.1;0.0;0;10
BAS;202306261250;12.1;26.9;0.0;0;10
BAS;202306261300;12.5;27.4;0.0;0;10
BAS;202306261310;11.7;27.0;0.0;0;10
BAS;202306261320;12.3;27.1;0.0;0;10
BAS;202306261330;12.0;27.1;0.0;0;10
BAS;202306261340;11.8;27.1;0.0;0;10
BAS;202306261350;12.0;27.5;0.0;0;10
BAS;202306261400;11.8;27.3;0.0;0;10
BAS;202306261410;11.6;27.5;0.0;0;10
BAS;202306261420;11.6;27.4;0.0;0;10
BAS;202306261430;11.7;27.6;0.0;0;10
BAS;202306261440;11.7;27.6;0.0;0;10
BAS;202306261450;11.9;27.5;0.0;0;10
BAS;202306261500;11.3;27.2;0.0;0;10
BAS;202306261510;11.5;27.3;0.0;0;10
BAS;202306261520;11.3;27.3;0.0;0;10
BAS;202306261530;10.9;27.3;0.0;0;10
BAS;202306261540;10.8;27.1;0.0;0;10
BAS;202306261550;10.7;27.4;0.0;0;10
BAS;202306261600;10.8;27.4;0.0;0;10
BAS;202306261610;11.1;26.8;0.0;0;10
BAS;202306261620;11.0;27.0;0.0;0;10
BAS;202306261630;10.9;27.0;0.0;0;10
BAS;202306261640;10.8;26.9;0.0;0;10
BAS;202306261650;10.3;26.4;0.0;0;8
BAS;202306261700;10.3;26.2;0.0;0;6
BAS;202306261710;10.9;25.9;0.0;0;9
BAS;202306261720;10.1;26.0;0.0;0;10
BAS;202306261730;10.5;25.5;0.0;0;10
BAS;202306261740;10.3;25.6;0.0;0;10
BAS;202306261750;10.2;25.1;0.0;0;6
BAS;202306261800;10.1;25.3;0.0;0;7
BAS;202306261810;10.5;25.1;0.0;0;10
BAS;202306261820;10.5;24.8;0.0;0;10
BAS;202306261830;10.3;24.7;0.0;0;1
BAS;202306261840;10.6;24.2;0.0;0;0
BAS;202306261850;10.5;24.3;0.0;0;0
BAS;202306261900;10.5;23.9;0.0;0;0
BAS;202306261910;10.5;23.6;0.0;0;0
BAS;202306261920;10.6;23.2;0.0;0;0
BAS;202306261930;10.4;23.0;0.0;0;0
BAS;202306261940;10.2;22.9;0.0;0;0
BAS;202306261950;10.2;22.8;0.0;0;0
BAS;202306262000;10.3;22.4;0.0;0;0
BAS;202306262010;10.3;22.2;0.0;0;0
BAS;202306262020;10.3;21.7;0.0;0;0
BAS;202306262030;10.2;21.7;0.0;0;0
BAS;202306262040;10.2;21.5;0.0;0;0
BAS;202306262050;10.2;21.2;0.0;0;0
BAS;202306262100;10.2;21.2;0.0;0;0
BAS;202306262110;10.1;21.2;0.0;0;0
BAS;202306262120;10.3;20.8;0.0;0;0
BAS;202306262130;10.2;20.4;0.0;0;0
BAS;202306262140;10.0;21.0;0.0;0;0
BAS;202306262150;9.9;20.7;0.0;0;0
BAS;202306262200;9.4;21.1;0.0;0;0
BAS;202306262210;9.2;20.8;0.0;0;0
BAS;202306262220;9.2;20.7;0.0;0;0
BAS;202306262230;9.1;20.5;0.0;0;0
BAS;202306262240;9.2;20.2;0.0;0;0
BAS;202306262250;9.2;19.9;0.0;0;0
BAS;202306262300;9.2;19.7;0.0;0;0
BAS;202306262310;9.3;19.6;0.0;0;0
BAS;202306262320;9.3;19.2;0.0;0;0
BAS;202306262330;9.0;19.6;0.0;0;0
BAS;202306262340;9.3;19.2;0.0;0;0
BAS;202306262350;9.4;18.3;0.0;0;0
BAS;202306270000;9.4;18.6;0.0;0;0
BAS;202306270010;9.3;18.4;0.0;0;0
BAS;202306270020;9.2;18.6;0.0;0;0
BAS;202306270030;9.3;18.5;0.0;0;0
BAS;202306270040;9.1;18.6;0.0;0;0
BAS;202306270050;9.1;18.3;0.0;0;0
BAS;202306270100;9.1;18.3;0.0;0;0
BAS;202306270110;9.1;18.0;0.0;0;0
BAS;202306270120;9.5;16.7;0.0;0;0
BAS;202306270130;9.8;15.3;0.0;0;0
BAS;202306270140;9.8;15.3;0.0;0;0
BAS;202306270150;9.7;15.8;0.0;0;0
BAS;202306270200;9.8;15.9;0.0;0;0
BAS;202306270210;9.6;16.6;0.0;0;0
BAS;202306270220;9.7;15.9;0.0;0;0
BAS;202306270230;9.9;14.9;0.0;0;0
BAS;202306270240;10.0;15.1;0.0;0;0
BAS;202306270250;9.9;15.6;0.0;0;0
BAS;202306270300;10.1;15.1;0.0;0;0
BAS;202306270310;10.1;15.2;0.0;0;0
BAS;202306270320;10.2;14.7;0.0;0;0
BAS;202306270330;10.1;15.2;0.0;0;0
BAS;202306270340;10.1;14.8;0.0;0;0
BAS;202306270350;10.2;14.9;0.0;0;0
BAS;202306270400;10.0;15.1;0.0;0;0
BAS;202306270410;10.1;15.0;0.0;0;0
BAS;202306270420;10.1;14.9;0.0;0;0
BAS;202306270430;10.3;14.9;0.0;0;0
BAS;202306270440;10.5;15.1;0.0;0;0
BAS;202306270450;10.5;15.4;0.0;0;0
BAS;202306270500;10.7;15.7;0.0;0;0
BAS;202306270510;10.4;16.1;0.0;0;0
BAS;202306270520;10.7;16.4;0.0;0;0
BAS;202306270530;10.5;16.5;0.0;0;0
BAS;202306270540;10.4;16.5;0.0;0;0
BAS;202306270550;10.5;16.6;0.0;0;0
BAS;202306270600;10.8;16.3;0.0;0;0
BAS;202306270610;10.5;16.4;0.0;0;0
BAS;202306270620;10.7;16.6;0.0;0;0
BAS;202306270630;10.6;16.9;0.0;0;0
BAS;202306270640;10.7;17.2;0.0;0;0
BAS;202306270650;10.5;17.6;0.0;0;0
BAS;202306270700;10.5;18.2;0.0;0;1
BAS;202306270710;9.9;18.6;0.0;0;7
BAS;202306270720;9.7;18.7;0.0;0;10
BAS;202306270730;10.1;19.4;0.0;0;10
BAS;202306270740;9.6;19.1;0.0;0;8
BAS;202306270750;10.1;20.0;0.0;0;8
BAS;202306270800;9.6;19.8;0.0;0;10
BAS;202306270810;9.9;20.2;0.0;0;10
BAS;202306270820;9.8;20.2;0.0;0;10
BAS;202306270830;9.7;20.5;0.0;0;10
BAS;202306270840;9.6;20.6;0.0;0;7
BAS;202306270850;9.5;20.6;0.0;0;0
BAS;202306270900;9.9;21.0;0.0;0;0
BAS;202306270910;9.3;20.6;0.0;0;1
BAS;202306270920;9.5;20.7;0.0;0;2
BAS;202306270930;9.7;21.1;0.0;0;5
BAS;202306270940;9.6;21.0;0.0;0;6
BAS;202306270950;9.3;21.3;0.0;0;6
BAS;202306271000;10.7;22.5;0.0;0;8
BAS;202306271010;9.5;21.4;0.0;0;3
BAS;202306271020;9.1;21.6;0.0;0;5
BAS;202306271030;9.5;22.1;0.0;0;6
BAS;202306271040;9.7;22.4;0.0;0;10
BAS;202306271050;9.6;21.7;0.0;0;5
BAS;202306271100;9.2;21.7;0.0;0;6
BAS;202306271110;9.0;22.2;0.0;0;9
BAS;202306271120;9.4;22.6;0.0;0;10
BAS;202306271130;9.7;23.0;0.0;0;10
BAS;202306271140;9.4;22.8;0.0;0;10
BAS;202306271150;9.2;22.4;0.0;0;5
BAS;202306271200;9.4;23.4;0.0;0;10
BAS;202306271210;8.1;22.0;0.0;0;10
BAS;202306271220;7.8;23.1;0.0;0;10
BAS;202306271230;9.0;23.6;0.0;0;10
BAS;202306271240;8.1;23.2;0.0;0;10
BAS;202306271250;8.9;23.6;0.0;0;10
BAS;202306271300;9.2;24.4;0.0;0;10
BAS;202306271310;8.3;23.6;0.0;0;10
BAS;202306271320;8.4;23.6;0.0;0;10
BAS;202306271330;7.7;23.4;0.0;0;9
BAS;202306271340;7.8;23.3;0.0;0;4
BAS;202306271350;7.6;23.8;0.0;0;9
BAS;202306271400;7.5;23.3;0.0;0;10
BAS;202306271410;7.2;23.4;0.0;0;10
BAS;202306271420;7.5;23.3;0.0;0;10
BAS;202306271430;8.0;23.4;0.0;0;10
BAS;202306271440;7.7;24.0;0.0;0;10
BAS;202306271450;7.7;23.6;0.0;0;10
BAS;202306271500;8.1;23.6;0.0;0;10
BAS;202306271510;8.7;24.2;0.0;0;10
BAS;202306271520;8.7;24.4;0.0;0;10
BAS;202306271530;8.8;23.8;0.0;0;10
BAS;202306271540;8.4;24.0;0.0;0;10
BAS;202306271550;8.2;24.1;0.0;0;10
BAS;202306271600;7.9;23.6;0.0;0;10
BAS;202306271610;8.0;23.8;0.0;0;10
BAS;202306271620;7.8;23.6;0.0;0;10
BAS;202306271630;8.2;24.0;0.0;0;10
BAS;202306271640;8.3;23.6;0.0;0;10
BAS;202306271650;8.2;23.9;0.0;0;10
BAS;202306271700;8.5;23.3;0.0;0;10
BAS;202306271710;8.2;23.8;0.0;0;10
BAS;202306271720;8.0;23.6;0.0;0;10
BAS;202306271730;8.0;23.3;0.0;0;10
BAS;202306271740;7.6;23.3;0.0;0;10
BAS;202306271750;8.0;23.2;0.0;0;10
BAS;202306271800;8.0;23.2;0.0;0;10
BAS;202306271810;7.2;22.8;0.0;0;10
BAS;202306271820;7.3;22.6;0.0;0;10
BAS;202306271830;7.3;22.2;0.0;0;10
BAS;202306271840;7.3;22.0;0.0;0;7
BAS;202306271850;7.3;22.1;0.0;0;1
BAS;202306271900;7.2;21.9;0.0;0;0
BAS;202306271910;7.5;21.5;0.0;0;0
BAS;202306271920;7.4;21.3;0.0;0;0
BAS;202306271930;7.6;20.9;0.0;0;0
BAS;202306271940;8.6;18.9;0.0;0;0
BAS;202306271950;7.8;20.2;0.0;0;0
BAS;202306272000;7.6;20.1;0.0;0;0
BAS;202306272010;7.8;19.5;0.0;0;0
BAS;202306272020;8.2;18.6;0.0;0;0
BAS;202306272030;8.2;18.3;0.0;0;0
BAS;202306272040;8.1;18.2;0.0;0;0
BAS;202306272050;8.3;18.0;0.0;0;0
BAS;202306272100;8.9;17.9;0.0;0;0
BAS;202306272110;8.5;18.2;0.0;0;0
BAS;202306272120;8.6;18.2;0.0;0;0
BAS;202306272130;8.7;17.4;0.0;0;0
BAS;202306272140;8.3;17.8;0.0;0;0
BAS;202306272150;8.6;17.2;0.0;0;0
BAS;202306272200;8.6;16.6;0.0;0;0
BAS;202306272210;8.4;17.2;0.0;0;0
BAS;202306272220;8.2;17.8;0.0;0;0
BAS;202306272230;8.6;17.5;0.0;0;0
BAS;202306272240;9.1;16.4;0.0;0;0
